Store id,Cogs,Date,Market Size,Regional Performance,Marketing,Product Line,Product Type,Product,Profit,Sales,State,Target COGS,Target Profit,Target Sales,Other Expenses,Total Sales,Total Profit,ProftMargin,Marketing spend,Actual Variance,Cost of Goods Sold (COGS), ROI on Marketing,Product Category,COGS overview, Revenue (Sales)
262,77,01-11-2012,Small Market,Central,25,Beans,Coffee,Decaf Irish Cream,51,180,Wisconsin,70,60,170,52,#REF!,#REF!,28%,25,10,7,2.04,Low Profit,77,180
563,15,01-11-2012,Small Market,Central,4,Beans,Coffee,Amaretto,8,39,Iowa,10,10,30,16,#REF!,#REF!,21%,4,9,5,2,Low Profit,15,39
573,82,01-11-2012,Small Market,Central,31,Beans,Coffee,Colombian,38,184,Missouri,80,40,180,64,#REF!,#REF!,21%,31,4,2,1.225806452,Low Profit,82,184
262,94,01-11-2012,Small Market,Central,85,Beans,Coffee,Colombian,16,224,Wisconsin,90,30,220,114,#REF!,#REF!,7%,85,4,4,0.188235294,Low Profit,94,224
314,54,01-11-2012,Small Market,Central,15,Beans,Espresso,Caffe Mocha,51,132,Missouri,60,80,160,27,#REF!,#REF!,39%,15,-28,-6,3.4,Low Profit,54,132
920,75,01-11-2012,Small Market,Central,23,Beans,Espresso,Caffe Mocha,45,164,Wisconsin,90,70,200,44,#REF!,#REF!,27%,23,-36,-15,1.956521739,Low Profit,75,164
712,228,01-11-2012,Small Market,Central,75,Leaves,Herbal Tea,Chamomile,196,532,Iowa,210,180,490,108,#REF!,#REF!,37%,75,42,18,2.613333333,High Profit,228,532
712,113,01-11-2012,Small Market,Central,36,Leaves,Herbal Tea,Lemon,107,278,Iowa,100,100,250,58,#REF!,#REF!,38%,36,28,13,2.972222222,High Profit,113,278
712,211,01-11-2012,Small Market,Central,59,Leaves,Tea,Darjeeling,129,423,Iowa,170,110,350,83,#REF!,#REF!,30%,59,73,41,2.186440678,High Profit,211,423
319,245,01-11-2012,Small Market,Central,93,Leaves,Tea,Earl Grey,173,545,Iowa,200,130,450,127,#REF!,#REF!,32%,93,95,45,1.860215054,High Profit,245,545
720,86,01-12-2012,Major Market,Central,24,Beans,Coffee,Decaf Irish Cream,88,210,Colorado,80,90,200,36,#REF!,#REF!,42%,24,10,6,3.666666667,Low Profit,86,210
630,127,01-12-2012,Major Market,Central,40,Beans,Coffee,Decaf Irish Cream,122,312,Illinois,120,130,300,63,#REF!,#REF!,39%,40,12,7,3.05,High Profit,127,312
970,67,01-12-2012,Major Market,Central,22,Beans,Espresso,Decaf Espresso,47,168,Colorado,80,80,210,54,#REF!,#REF!,28%,22,-42,-13,2.136363636,Low Profit,67,168
630,250,01-12-2012,Major Market,Central,70,Beans,Espresso,Decaf Espresso,157,501,Illinois,320,240,640,94,#REF!,#REF!,31%,70,-139,-70,2.242857143,High Profit,250,501
719,123,01-12-2012,Major Market,Central,34,Beans,Coffee,Amaretto,134,302,Colorado,120,130,290,45,#REF!,#REF!,44%,34,12,3,3.941176471,High Profit,123,302
847,224,01-12-2012,Major Market,Central,73,Beans,Coffee,Colombian,194,534,Illinois,220,190,520,116,#REF!,#REF!,36%,73,14,4,2.657534247,High Profit,224,534
970,54,01-12-2012,Major Market,Central,15,Beans,Espresso,Caffe Mocha,53,133,Colorado,60,90,170,26,#REF!,#REF!,40%,15,-37,-6,3.533333333,Low Profit,54,133
815,247,01-12-2012,Major Market,Central,81,Beans,Espresso,Caffe Mocha,216,576,Illinois,310,320,730,113,#REF!,#REF!,38%,81,-154,-63,2.666666667,High Profit,247,576
740,153,01-12-2012,Major Market,Central,42,Beans,Espresso,Caffe Mocha,87,306,Ohio,190,140,390,66,#REF!,#REF!,28%,42,-84,-37,2.071428571,Low Profit,153,306
303,153,01-12-2012,Major Market,Central,42,Leaves,Herbal Tea,Chamomile,87,306,Colorado,140,80,280,66,#REF!,#REF!,28%,42,26,13,2.071428571,Low Profit,153,306
309,123,01-12-2012,Major Market,Central,34,Leaves,Herbal Tea,Chamomile,133,302,Illinois,110,130,280,46,#REF!,#REF!,44%,34,22,13,3.911764706,High Profit,123,302
630,86,01-12-2012,Major Market,Central,24,Leaves,Herbal Tea,Mint,88,210,Illinois,80,80,190,36,#REF!,#REF!,42%,24,20,6,3.666666667,Low Profit,86,210
513,88,01-12-2012,Major Market,Central,29,Leaves,Tea,Darjeeling,72,221,Ohio,70,70,180,61,#REF!,#REF!,33%,29,41,18,2.482758621,Low Profit,88,221
740,134,01-12-2012,Major Market,Central,41,Leaves,Tea,Earl Grey,121,320,Ohio,110,90,260,65,#REF!,#REF!,38%,41,60,24,2.951219512,High Profit,134,320
719,81,01-12-2012,Major Market,Central,26,Leaves,Tea,Green Tea,66,185,Colorado,60,60,150,38,#REF!,#REF!,36%,26,35,21,2.538461538,Low Profit,81,185
319,10,01-12-2012,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-1,24,Iowa,0,10,20,15,#REF!,#REF!,-4%,3,4,10,-0.333333333,Low Profit,10,24
715,83,01-12-2012,Small Market,Central,27,Beans,Coffee,Decaf Irish Cream,57,195,Wisconsin,80,70,190,55,#REF!,#REF!,29%,27,5,3,2.111111111,Low Profit,83,195
573,68,01-12-2012,Small Market,Central,25,Beans,Coffee,Colombian,26,153,Missouri,60,40,150,59,#REF!,#REF!,17%,25,3,8,1.04,Low Profit,68,153
715,105,01-12-2012,Small Market,Central,95,Beans,Coffee,Colombian,20,250,Wisconsin,100,30,240,125,#REF!,#REF!,8%,95,10,5,0.210526316,Low Profit,105,250
314,50,01-12-2012,Small Market,Central,14,Beans,Espresso,Caffe Mocha,48,123,Missouri,60,70,150,25,#REF!,#REF!,39%,14,-27,-10,3.428571429,Low Profit,50,123
715,80,01-12-2012,Small Market,Central,24,Beans,Espresso,Caffe Mocha,50,176,Wisconsin,100,80,220,46,#REF!,#REF!,28%,24,-44,-20,2.083333333,Low Profit,80,176
641,247,01-12-2012,Small Market,Central,81,Leaves,Herbal Tea,Chamomile,216,576,Iowa,230,200,530,113,#REF!,#REF!,38%,81,46,17,2.666666667,High Profit,247,576
319,127,01-12-2012,Small Market,Central,40,Leaves,Herbal Tea,Lemon,123,312,Iowa,120,120,290,62,#REF!,#REF!,39%,40,22,7,3.075,High Profit,127,312
641,250,01-12-2012,Small Market,Central,70,Leaves,Tea,Darjeeling,156,501,Iowa,210,120,410,95,#REF!,#REF!,31%,70,91,40,2.228571429,High Profit,250,501
641,294,01-12-2012,Small Market,Central,111,Leaves,Tea,Earl Grey,216,654,Iowa,240,170,540,144,#REF!,#REF!,33%,111,114,54,1.945945946,High Profit,294,654
573,20,01-12-2012,Small Market,Central,7,Leaves,Tea,Earl Grey,-16,45,Missouri,10,-10,30,41,#REF!,#REF!,-36%,7,15,10,-2.285714286,Low Profit,20,45
719,108,01-10-2013,Major Market,Central,30,Beans,Coffee,Decaf Irish Cream,172,282,Colorado,100,150,260,41,#REF!,#REF!,61%,30,22,8,5.733333333,High Profit,108,282
815,122,01-10-2013,Major Market,Central,39,Beans,Coffee,Decaf Irish Cream,171,318,Illinois,110,160,300,61,#REF!,#REF!,54%,39,18,12,4.384615385,High Profit,122,318
970,72,01-10-2013,Major Market,Central,23,Beans,Espresso,Decaf Espresso,83,194,Colorado,100,130,260,54,#REF!,#REF!,43%,23,-66,-28,3.608695652,Low Profit,72,194
773,239,01-10-2013,Major Market,Central,66,Beans,Espresso,Decaf Espresso,221,509,Illinois,340,300,710,90,#REF!,#REF!,43%,66,-201,-101,3.348484848,High Profit,239,509
419,54,01-10-2013,Major Market,Central,20,Beans,Espresso,Decaf Espresso,18,128,Ohio,70,70,170,54,#REF!,#REF!,14%,20,-42,-16,0.9,Low Profit,54,128
719,123,01-10-2013,Major Market,Central,34,Beans,Coffee,Amaretto,197,322,Colorado,120,160,300,46,#REF!,#REF!,61%,34,22,3,5.794117647,High Profit,123,322
815,154,01-10-2013,Major Market,Central,50,Beans,Coffee,Colombian,178,391,Illinois,150,160,370,93,#REF!,#REF!,46%,50,21,4,3.56,High Profit,154,391
970,76,01-10-2013,Major Market,Central,21,Beans,Espresso,Caffe Mocha,117,199,Colorado,100,170,280,32,#REF!,#REF!,59%,21,-81,-24,5.571428571,High Profit,76,199
312,257,01-10-2013,Major Market,Central,84,Beans,Espresso,Caffe Mocha,332,637,Illinois,370,420,890,117,#REF!,#REF!,52%,84,-253,-113,3.952380952,High Profit,257,637
513,161,01-10-2013,Major Market,Central,45,Beans,Espresso,Caffe Mocha,137,343,Ohio,230,190,470,69,#REF!,#REF!,40%,45,-127,-69,3.044444444,High Profit,161,343
720,161,01-10-2013,Major Market,Central,45,Leaves,Herbal Tea,Chamomile,137,343,Colorado,120,110,260,69,#REF!,#REF!,40%,45,83,41,3.044444444,High Profit,161,343
708,123,01-10-2013,Major Market,Central,34,Leaves,Herbal Tea,Chamomile,197,322,Illinois,90,140,240,46,#REF!,#REF!,61%,34,82,33,5.794117647,High Profit,123,322
815,108,01-10-2013,Major Market,Central,30,Leaves,Herbal Tea,Mint,172,282,Illinois,80,120,210,41,#REF!,#REF!,61%,30,72,28,5.733333333,High Profit,108,282
419,82,01-10-2013,Major Market,Central,27,Leaves,Tea,Darjeeling,96,218,Ohio,50,60,140,58,#REF!,#REF!,44%,27,78,32,3.555555556,Low Profit,82,218
419,91,01-10-2013,Major Market,Central,28,Leaves,Tea,Earl Grey,113,232,Ohio,50,80,150,51,#REF!,#REF!,49%,28,82,41,4.035714286,High Profit,91,232
970,90,01-10-2013,Major Market,Central,29,Leaves,Tea,Green Tea,110,218,Colorado,50,80,140,41,#REF!,#REF!,50%,29,78,40,3.793103448,High Profit,90,218
641,10,01-10-2013,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-3,25,Iowa,0,10,10,15,#REF!,#REF!,-12%,3,15,10,-1,Low Profit,10,25
920,86,01-10-2013,Small Market,Central,28,Beans,Coffee,Decaf Irish Cream,91,215,Wisconsin,80,100,200,55,#REF!,#REF!,42%,28,15,6,3.25,Low Profit,86,215
573,79,01-10-2013,Small Market,Central,30,Beans,Coffee,Colombian,52,189,Missouri,70,70,170,63,#REF!,#REF!,28%,30,19,9,1.733333333,Low Profit,79,189
414,96,01-10-2013,Small Market,Central,87,Beans,Coffee,Colombian,27,245,Wisconsin,90,60,230,116,#REF!,#REF!,11%,87,15,6,0.310344828,Low Profit,96,245
573,40,01-10-2013,Small Market,Central,11,Beans,Espresso,Caffe Mocha,53,106,Missouri,50,90,140,23,#REF!,#REF!,50%,11,-34,-10,4.818181818,Low Profit,40,106
262,80,01-10-2013,Small Market,Central,24,Beans,Espresso,Caffe Mocha,71,185,Wisconsin,110,120,250,46,#REF!,#REF!,38%,24,-65,-30,2.958333333,Low Profit,80,185
319,257,01-10-2013,Small Market,Central,84,Leaves,Herbal Tea,Chamomile,332,637,Iowa,200,210,480,117,#REF!,#REF!,52%,84,157,57,3.952380952,High Profit,257,637
515,122,01-10-2013,Small Market,Central,39,Leaves,Herbal Tea,Lemon,169,318,Iowa,90,130,240,62,#REF!,#REF!,53%,39,78,32,4.333333333,High Profit,122,318
417,86,01-10-2013,Small Market,Central,26,Leaves,Herbal Tea,Lemon,-39,116,Missouri,60,10,80,49,#REF!,#REF!,-34%,26,36,26,-1.5,Low Profit,86,116
515,239,01-10-2013,Small Market,Central,66,Leaves,Tea,Darjeeling,221,509,Iowa,170,110,340,90,#REF!,#REF!,43%,66,169,69,3.348484848,High Profit,239,509
515,255,01-10-2013,Small Market,Central,96,Leaves,Tea,Earl Grey,272,604,Iowa,170,130,400,129,#REF!,#REF!,45%,96,204,85,2.833333333,High Profit,255,604
573,25,01-10-2013,Small Market,Central,9,Leaves,Tea,Earl Grey,-16,60,Missouri,10,0,30,42,#REF!,#REF!,-27%,9,30,15,-1.777777778,Low Profit,25,60
720,81,01-11-2013,Major Market,Central,22,Beans,Coffee,Decaf Irish Cream,125,211,Colorado,80,80,190,33,#REF!,#REF!,59%,22,21,1,5.681818182,High Profit,81,211
847,113,01-11-2013,Major Market,Central,36,Beans,Coffee,Decaf Irish Cream,157,296,Illinois,110,110,270,59,#REF!,#REF!,53%,36,26,3,4.361111111,High Profit,113,296
970,75,01-11-2013,Major Market,Central,24,Beans,Espresso,Decaf Espresso,86,201,Colorado,90,100,240,56,#REF!,#REF!,43%,24,-39,-15,3.583333333,Low Profit,75,201
847,211,01-11-2013,Major Market,Central,59,Beans,Espresso,Decaf Espresso,191,451,Illinois,270,200,540,83,#REF!,#REF!,42%,59,-89,-59,3.237288136,High Profit,211,451
719,118,01-11-2013,Major Market,Central,33,Beans,Coffee,Amaretto,190,309,Colorado,110,130,280,44,#REF!,#REF!,61%,33,29,8,5.757575758,High Profit,118,309
815,173,01-11-2013,Major Market,Central,57,Beans,Coffee,Colombian,206,439,Illinois,170,140,400,100,#REF!,#REF!,47%,57,39,3,3.614035088,High Profit,173,439
303,50,01-11-2013,Major Market,Central,14,Beans,Espresso,Caffe Mocha,71,131,Colorado,60,70,150,25,#REF!,#REF!,54%,14,-19,-10,5.071428571,Low Profit,50,131
630,228,01-11-2013,Major Market,Central,75,Beans,Espresso,Caffe Mocha,291,567,Illinois,290,290,680,108,#REF!,#REF!,51%,75,-113,-62,3.88,High Profit,228,567
234,181,01-11-2013,Major Market,Central,50,Beans,Espresso,Caffe Mocha,159,387,Ohio,230,170,460,75,#REF!,#REF!,41%,50,-73,-49,3.18,High Profit,181,387
970,181,01-11-2013,Major Market,Central,50,Leaves,Herbal Tea,Chamomile,159,387,Colorado,170,100,330,75,#REF!,#REF!,41%,50,57,11,3.18,High Profit,181,387
708,118,01-11-2013,Major Market,Central,33,Leaves,Herbal Tea,Chamomile,188,309,Illinois,110,110,260,45,#REF!,#REF!,61%,33,49,8,5.696969697,High Profit,118,309
708,81,01-11-2013,Major Market,Central,22,Leaves,Herbal Tea,Mint,125,211,Illinois,70,80,180,33,#REF!,#REF!,59%,22,31,11,5.681818182,High Profit,81,211
614,78,01-11-2013,Major Market,Central,25,Leaves,Tea,Darjeeling,92,210,Ohio,60,60,160,57,#REF!,#REF!,44%,25,50,18,3.68,Low Profit,78,210
309,75,01-11-2013,Major Market,Central,24,Leaves,Tea,Earl Grey,88,201,Illinois,60,50,150,55,#REF!,#REF!,44%,24,51,15,3.666666667,Low Profit,75,201
740,102,01-11-2013,Major Market,Central,31,Leaves,Tea,Earl Grey,132,261,Ohio,80,70,200,54,#REF!,#REF!,51%,31,61,22,4.258064516,High Profit,102,261
970,88,01-11-2013,Major Market,Central,29,Leaves,Tea,Green Tea,104,213,Colorado,70,60,160,42,#REF!,#REF!,49%,29,53,18,3.586206897,High Profit,88,213
319,10,01-11-2013,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-4,25,Iowa,0,10,20,16,#REF!,#REF!,-16%,3,5,10,-1.333333333,Low Profit,10,25
920,77,01-11-2013,Small Market,Central,25,Beans,Coffee,Decaf Irish Cream,76,192,Wisconsin,70,60,170,52,#REF!,#REF!,40%,25,22,7,3.04,Low Profit,77,192
712,15,01-11-2013,Small Market,Central,4,Beans,Coffee,Amaretto,12,42,Iowa,10,10,30,16,#REF!,#REF!,29%,4,12,5,3,Low Profit,15,42
573,82,01-11-2013,Small Market,Central,31,Beans,Coffee,Colombian,56,196,Missouri,80,40,180,64,#REF!,#REF!,29%,31,16,2,1.806451613,Low Profit,82,196
608,94,01-11-2013,Small Market,Central,85,Beans,Coffee,Colombian,24,239,Wisconsin,90,30,220,114,#REF!,#REF!,10%,85,19,4,0.282352941,Low Profit,94,239
573,54,01-11-2013,Small Market,Central,15,Beans,Espresso,Caffe Mocha,76,141,Missouri,60,80,160,27,#REF!,#REF!,54%,15,-19,-6,5.066666667,Low Profit,54,141
715,75,01-11-2013,Small Market,Central,23,Beans,Espresso,Caffe Mocha,67,175,Wisconsin,90,70,200,44,#REF!,#REF!,38%,23,-25,-15,2.913043478,Low Profit,75,175
641,228,01-11-2013,Small Market,Central,75,Leaves,Herbal Tea,Chamomile,291,567,Iowa,210,180,490,108,#REF!,#REF!,51%,75,77,18,3.88,High Profit,228,567
641,113,01-11-2013,Small Market,Central,36,Leaves,Herbal Tea,Lemon,159,296,Iowa,100,100,250,58,#REF!,#REF!,54%,36,46,13,4.416666667,High Profit,113,296
563,211,01-11-2013,Small Market,Central,59,Leaves,Tea,Darjeeling,191,451,Iowa,170,110,350,83,#REF!,#REF!,42%,59,101,41,3.237288136,High Profit,211,451
641,245,01-11-2013,Small Market,Central,93,Leaves,Tea,Earl Grey,257,581,Iowa,200,130,450,127,#REF!,#REF!,44%,93,131,45,2.76344086,High Profit,245,581
720,86,01-12-2013,Major Market,Central,24,Beans,Coffee,Decaf Irish Cream,131,224,Colorado,80,90,200,36,#REF!,#REF!,58%,24,24,6,5.458333333,High Profit,86,224
312,127,01-12-2013,Major Market,Central,40,Beans,Coffee,Decaf Irish Cream,181,332,Illinois,120,130,300,63,#REF!,#REF!,55%,40,32,7,4.525,High Profit,127,332
720,67,01-12-2013,Major Market,Central,22,Beans,Espresso,Decaf Espresso,70,179,Colorado,80,80,210,54,#REF!,#REF!,39%,22,-31,-13,3.181818182,Low Profit,67,179
773,250,01-12-2013,Major Market,Central,70,Beans,Espresso,Decaf Espresso,233,534,Illinois,320,240,640,94,#REF!,#REF!,44%,70,-106,-70,3.328571429,High Profit,250,534
303,123,01-12-2013,Major Market,Central,34,Beans,Coffee,Amaretto,199,322,Colorado,120,130,290,45,#REF!,#REF!,62%,34,32,3,5.852941176,High Profit,123,322
312,224,01-12-2013,Major Market,Central,73,Beans,Coffee,Colombian,288,569,Illinois,220,190,520,116,#REF!,#REF!,51%,73,49,4,3.945205479,High Profit,224,569
970,54,01-12-2013,Major Market,Central,15,Beans,Espresso,Caffe Mocha,79,142,Colorado,60,90,170,26,#REF!,#REF!,56%,15,-28,-6,5.266666667,Low Profit,54,142
708,247,01-12-2013,Major Market,Central,81,Beans,Espresso,Caffe Mocha,321,614,Illinois,310,320,730,113,#REF!,#REF!,52%,81,-116,-63,3.962962963,High Profit,247,614
937,153,01-12-2013,Major Market,Central,42,Beans,Espresso,Caffe Mocha,129,326,Ohio,190,140,390,66,#REF!,#REF!,40%,42,-64,-37,3.071428571,High Profit,153,326
970,153,01-12-2013,Major Market,Central,42,Leaves,Herbal Tea,Chamomile,129,326,Colorado,140,80,280,66,#REF!,#REF!,40%,42,46,13,3.071428571,High Profit,153,326
618,123,01-12-2013,Major Market,Central,34,Leaves,Herbal Tea,Chamomile,197,322,Illinois,110,130,280,46,#REF!,#REF!,61%,34,42,13,5.794117647,High Profit,123,322
312,86,01-12-2013,Major Market,Central,24,Leaves,Herbal Tea,Mint,131,224,Illinois,80,80,190,36,#REF!,#REF!,58%,24,34,6,5.458333333,High Profit,86,224
513,88,01-12-2013,Major Market,Central,29,Leaves,Tea,Darjeeling,107,236,Ohio,70,70,180,61,#REF!,#REF!,45%,29,56,18,3.689655172,High Profit,88,236
513,134,01-12-2013,Major Market,Central,41,Leaves,Tea,Earl Grey,180,341,Ohio,110,90,260,65,#REF!,#REF!,53%,41,81,24,4.390243902,High Profit,134,341
719,81,01-12-2013,Major Market,Central,26,Leaves,Tea,Green Tea,98,197,Colorado,60,60,150,38,#REF!,#REF!,50%,26,47,21,3.769230769,Low Profit,81,197
712,10,01-12-2013,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-1,26,Iowa,0,10,20,15,#REF!,#REF!,-4%,3,6,10,-0.333333333,Low Profit,10,26
414,83,01-12-2013,Small Market,Central,27,Beans,Coffee,Decaf Irish Cream,85,208,Wisconsin,80,70,190,55,#REF!,#REF!,41%,27,18,3,3.148148148,Low Profit,83,208
573,68,01-12-2013,Small Market,Central,25,Beans,Coffee,Colombian,39,163,Missouri,60,40,150,59,#REF!,#REF!,24%,25,13,8,1.56,Low Profit,68,163
262,105,01-12-2013,Small Market,Central,95,Beans,Coffee,Colombian,30,266,Wisconsin,100,30,240,125,#REF!,#REF!,11%,95,26,5,0.315789474,Low Profit,105,266
573,50,01-12-2013,Small Market,Central,14,Beans,Espresso,Caffe Mocha,71,131,Missouri,60,70,150,25,#REF!,#REF!,54%,14,-19,-10,5.071428571,Low Profit,50,131
262,80,01-12-2013,Small Market,Central,24,Beans,Espresso,Caffe Mocha,74,188,Wisconsin,100,80,220,46,#REF!,#REF!,39%,24,-32,-20,3.083333333,Low Profit,80,188
515,247,01-12-2013,Small Market,Central,81,Leaves,Herbal Tea,Chamomile,321,614,Iowa,230,200,530,113,#REF!,#REF!,52%,81,84,17,3.962962963,High Profit,247,614
515,127,01-12-2013,Small Market,Central,40,Leaves,Herbal Tea,Lemon,183,332,Iowa,120,120,290,62,#REF!,#REF!,55%,40,42,7,4.575,High Profit,127,332
641,250,01-12-2013,Small Market,Central,70,Leaves,Tea,Darjeeling,232,534,Iowa,210,120,410,95,#REF!,#REF!,43%,70,124,40,3.314285714,High Profit,250,534
563,294,01-12-2013,Small Market,Central,111,Leaves,Tea,Earl Grey,321,697,Iowa,240,170,540,144,#REF!,#REF!,46%,111,157,54,2.891891892,High Profit,294,697
816,20,01-12-2013,Small Market,Central,7,Leaves,Tea,Earl Grey,-24,48,Missouri,10,-10,30,41,#REF!,#REF!,-50%,7,18,10,-3.428571429,Low Profit,20,48
951,154,01-10-2012,Major Market,West,50,Beans,Coffee,Decaf Irish Cream,-117,130,California,220,-100,190,93,#REF!,#REF!,-90%,50,-60,-66,-2.34,Low Profit,154,130
714,257,01-10-2012,Major Market,West,84,Beans,Espresso,Decaf Espresso,225,598,California,230,240,550,116,#REF!,#REF!,38%,84,48,27,2.678571429,High Profit,257,598
818,122,01-10-2012,Major Market,West,39,Beans,Coffee,Amaretto,-74,109,California,170,-60,150,61,#REF!,#REF!,-68%,39,-41,-48,-1.897435897,Low Profit,122,109
626,260,01-10-2012,Major Market,West,91,Beans,Coffee,Colombian,247,650,California,380,470,960,143,#REF!,#REF!,38%,91,-310,-120,2.714285714,High Profit,260,650
562,239,01-10-2012,Major Market,West,66,Beans,Espresso,Caffe Latte,149,478,California,210,160,430,90,#REF!,#REF!,31%,66,48,29,2.257575758,High Profit,239,478
562,125,01-10-2012,Major Market,West,113,Beans,Espresso,Caffe Mocha,27,298,California,110,50,270,146,#REF!,#REF!,9%,113,28,15,0.238938053,Low Profit,125,298
661,108,01-10-2012,Major Market,West,30,Leaves,Herbal Tea,Chamomile,115,265,California,80,120,210,42,#REF!,#REF!,43%,30,55,28,3.833333333,High Profit,108,265
562,239,01-10-2012,Major Market,West,74,Leaves,Herbal Tea,Lemon,186,520,California,190,170,410,95,#REF!,#REF!,36%,74,110,49,2.513513514,High Profit,239,520
562,123,01-10-2012,Major Market,West,34,Leaves,Tea,Darjeeling,134,302,California,50,80,140,45,#REF!,#REF!,44%,34,162,73,3.941176471,High Profit,123,302
971,43,01-10-2012,Small Market,West,13,Beans,Coffee,Decaf Irish Cream,29,107,Oregon,50,80,150,35,#REF!,#REF!,27%,13,-43,-7,2.230769231,Low Profit,43,107
435,79,01-10-2012,Small Market,West,30,Beans,Coffee,Decaf Irish Cream,34,177,Utah,100,120,260,64,#REF!,#REF!,19%,30,-83,-21,1.133333333,Low Profit,79,177
425,96,01-10-2012,Small Market,West,87,Beans,Coffee,Decaf Irish Cream,17,230,Washington,140,100,330,117,#REF!,#REF!,7%,87,-100,-44,0.195402299,Low Profit,96,230
503,161,01-10-2012,Small Market,West,45,Beans,Espresso,Decaf Espresso,91,322,Oregon,140,110,290,70,#REF!,#REF!,28%,45,32,21,2.022222222,Low Profit,161,322
253,80,01-10-2012,Small Market,West,24,Beans,Espresso,Decaf Espresso,48,174,Washington,60,80,150,46,#REF!,#REF!,28%,24,24,20,2,Low Profit,80,174
971,51,01-10-2012,Small Market,West,46,Beans,Coffee,Amaretto,-5,122,Oregon,70,50,170,76,#REF!,#REF!,-4%,46,-48,-19,-0.108695652,Low Profit,51,122
435,65,01-10-2012,Small Market,West,20,Beans,Coffee,Amaretto,36,142,Utah,90,90,200,41,#REF!,#REF!,25%,20,-58,-25,1.8,Low Profit,65,142
971,60,01-10-2012,Small Market,West,19,Beans,Coffee,Colombian,21,144,Oregon,80,90,210,63,#REF!,#REF!,15%,19,-66,-20,1.105263158,Low Profit,60,144
435,47,01-10-2012,Small Market,West,15,Beans,Coffee,Colombian,22,111,Utah,50,80,150,42,#REF!,#REF!,20%,15,-39,-3,1.466666667,Low Profit,47,111
206,68,01-10-2012,Small Market,West,21,Beans,Coffee,Colombian,56,167,Washington,90,110,230,43,#REF!,#REF!,34%,21,-63,-22,2.666666667,Low Profit,68,167
206,22,01-10-2012,Small Market,West,7,Beans,Espresso,Caffe Latte,10,51,Washington,10,20,30,19,#REF!,#REF!,20%,7,21,12,1.428571429,Low Profit,22,51
702,21,01-10-2012,Small Market,West,5,Beans,Espresso,Caffe Mocha,14,52,Nevada,10,20,30,17,#REF!,#REF!,27%,5,22,11,2.8,Low Profit,21,52
801,103,01-10-2012,Small Market,West,33,Beans,Espresso,Caffe Mocha,87,236,Utah,80,110,210,46,#REF!,#REF!,37%,33,26,23,2.636363636,Low Profit,103,236
775,125,01-10-2012,Small Market,West,113,Leaves,Herbal Tea,Chamomile,26,298,Nevada,90,60,240,147,#REF!,#REF!,9%,113,58,35,0.230088496,Low Profit,125,298
206,125,01-10-2012,Small Market,West,41,Leaves,Herbal Tea,Chamomile,115,313,Washington,90,130,250,73,#REF!,#REF!,37%,41,63,35,2.804878049,High Profit,125,313
702,154,01-10-2012,Small Market,West,50,Leaves,Herbal Tea,Lemon,120,367,Nevada,120,120,290,93,#REF!,#REF!,33%,50,77,34,2.4,High Profit,154,367
971,90,01-10-2012,Small Market,West,29,Leaves,Herbal Tea,Lemon,73,205,Oregon,60,90,160,42,#REF!,#REF!,36%,29,45,30,2.517241379,Low Profit,90,205
702,122,01-10-2012,Small Market,West,39,Leaves,Herbal Tea,Mint,114,298,Nevada,90,130,240,62,#REF!,#REF!,38%,39,58,32,2.923076923,High Profit,122,298
435,86,01-10-2012,Small Market,West,26,Leaves,Herbal Tea,Mint,-27,109,Utah,60,0,80,50,#REF!,#REF!,-25%,26,29,26,-1.038461538,Low Profit,86,109
702,257,01-10-2012,Small Market,West,84,Leaves,Tea,Darjeeling,224,598,Nevada,110,130,290,117,#REF!,#REF!,37%,84,308,147,2.666666667,High Profit,257,598
541,21,01-10-2012,Small Market,West,5,Leaves,Tea,Darjeeling,16,53,Oregon,0,20,20,16,#REF!,#REF!,30%,5,33,21,3.2,Low Profit,21,53
775,239,01-10-2012,Small Market,West,66,Leaves,Tea,Earl Grey,149,478,Nevada,110,80,230,90,#REF!,#REF!,31%,66,248,129,2.257575758,High Profit,239,478
702,255,01-10-2012,Small Market,West,96,Leaves,Tea,Green Tea,-363,21,Nevada,110,-170,0,129,#REF!,#REF!,-1729%,96,21,145,-3.78125,Low Profit,255,21
435,25,01-10-2012,Small Market,West,9,Leaves,Tea,Green Tea,-12,56,Utah,0,10,20,43,#REF!,#REF!,-21%,9,36,25,-1.333333333,Low Profit,25,56
909,173,01-11-2012,Major Market,West,57,Beans,Coffee,Decaf Irish Cream,-127,146,California,200,-130,170,100,#REF!,#REF!,-87%,57,-24,-27,-2.228070175,Low Profit,173,146
707,228,01-11-2012,Major Market,West,75,Beans,Espresso,Decaf Espresso,197,532,California,220,190,510,107,#REF!,#REF!,37%,75,22,8,2.626666667,High Profit,228,532
619,113,01-11-2012,Major Market,West,36,Beans,Coffee,Amaretto,-56,116,California,130,-50,130,59,#REF!,#REF!,-48%,36,-14,-17,-1.555555556,Low Profit,113,116
951,249,01-11-2012,Major Market,West,87,Beans,Coffee,Colombian,235,623,California,290,310,740,139,#REF!,#REF!,38%,87,-117,-41,2.701149425,High Profit,249,623
